user_id,movie_id,view_date
389,9,2023-05-02 00:00:00
389,17,2020-01-15 00:00:00
389,25,2022-12-05 00:00:00
389,32,2018-07-25 00:00:00
389,62,2021-12-30 00:00:00
389,65,2023-07-12 00:00:00
389,95,2019-08-31 00:00:00
389,104,2018-10-17 00:00:00
389,112,2019-03-15 00:00:00
389,140,2022-09-24 00:00:00
389,141,2019-12-23 00:00:00
389,260,2023-06-05 00:00:00
389,376,2022-12-13 00:00:00
389,494,2020-10-17 00:00:00
389,628,2021-10-22 00:00:00
389,637,2022-07-27 00:00:00
389,648,2021-05-28 00:00:00
389,653,2020-09-19 00:00:00
389,719,2022-05-28 00:00:00
389,733,2023-12-16 00:00:00
389,736,2018-11-22 00:00:00
389,743,2020-08-08 00:00:00
389,762,2019-06-20 00:00:00
389,780,2018-05-14 00:00:00
389,784,2018-03-16 00:00:00
389,786,2021-04-06 00:00:00
389,788,2018-07-12 00:00:00
389,802,2019-05-30 00:00:00
389,805,2019-08-10 00:00:00
389,832,2019-08-12 00:00:00
389,1356,2020-07-17 00:00:00
390,110,2018-10-26 00:00:00
390,235,2022-08-15 00:00:00
390,307,2020-08-28 00:00:00
390,308,2021-08-26 00:00:00
390,527,2021-07-26 00:00:00
390,590,2023-07-03 00:00:00
390,1091,2019-06-08 00:00:00
390,1097,2018-10-31 00:00:00
390,1186,2021-06-29 00:00:00
390,1193,2018-02-07 00:00:00
390,1199,2023-05-30 00:00:00
390,1206,2019-02-04 00:00:00
390,1217,2023-10-18 00:00:00
390,1381,2021-03-16 00:00:00
390,1784,2018-03-02 00:00:00
390,1884,2019-11-23 00:00:00
390,2025,2022-02-17 00:00:00
390,2076,2018-05-17 00:00:00
390,2288,2018-10-27 00:00:00
390,2291,2021-11-23 00:00:00
390,2312,2020-03-18 00:00:00
390,2329,2020-05-07 00:00:00
390,2571,2022-10-12 00:00:00
390,2858,2022-07-28 00:00:00
390,2872,2021-12-21 00:00:00
390,2908,2021-08-03 00:00:00
390,2959,2021-03-05 00:00:00
390,3053,2022-02-27 00:00:00
390,3174,2023-04-21 00:00:00
390,3408,2022-09-18 00:00:00
390,3910,2019-08-22 00:00:00
390,3967,2020-03-26 00:00:00
390,4014,2019-08-14 00:00:00
390,4161,2018-09-15 00:00:00
390,4191,2018-02-16 00:00:00
390,4226,2020-06-09 00:00:00
390,4239,2023-06-28 00:00:00
390,4973,2024-02-21 00:00:00
390,5064,2021-06-05 00:00:00
390,5072,2023-03-22 00:00:00
390,5220,2018-10-20 00:00:00
390,5296,2018-07-20 00:00:00
390,5618,2020-05-16 00:00:00
390,5903,2021-08-31 00:00:00
390,5989,2023-08-01 00:00:00
390,6016,2023-10-21 00:00:00
390,6218,2023-04-15 00:00:00
390,6344,2020-06-23 00:00:00
390,6350,2020-01-24 00:00:00
390,6377,2021-05-04 00:00:00
390,6890,2018-02-27 00:00:00
390,6953,2018-09-14 00:00:00
390,7147,2024-01-08 00:00:00
390,7208,2018-12-25 00:00:00
390,7254,2019-03-11 00:00:00
390,7361,2020-11-09 00:00:00
390,7371,2018-07-01 00:00:00
390,7669,2021-09-01 00:00:00
390,8254,2021-01-12 00:00:00
390,8327,2023-03-15 00:00:00
390,8622,2020-08-30 00:00:00
390,8970,2022-05-22 00:00:00
390,9010,2018-05-22 00:00:00
390,27660,2022-05-28 00:00:00
390,27695,2020-07-01 00:00:00
390,27815,2020-05-03 00:00:00
390,34437,2018-05-20 00:00:00
390,37729,2018-03-15 00:00:00
390,39183,2019-11-22 00:00:00
390,44943,2023-10-04 00:00:00
390,46723,2021-03-25 00:00:00
390,58559,2018-10-13 00:00:00
390,59995,2018-06-17 00:00:00
390,60040,2020-12-12 00:00:00
390,61323,2020-02-15 00:00:00
390,62374,2020-10-20 00:00:00
390,62644,2019-05-05 00:00:00
390,63062,2022-12-12 00:00:00
390,64575,2018-09-17 00:00:00
390,64957,2022-11-03 00:00:00
390,66097,2022-07-24 00:00:00
391,1,2021-05-28 00:00:00
391,6,2023-10-27 00:00:00
391,10,2024-01-29 00:00:00
391,25,2018-12-05 00:00:00
391,29,2021-10-27 00:00:00
391,32,2022-09-29 00:00:00
391,34,2019-02-11 00:00:00
391,47,2023-03-17 00:00:00
391,50,2024-02-23 00:00:00
391,58,2021-12-24 00:00:00
391,70,2020-07-30 00:00:00
391,110,2020-04-04 00:00:00
391,111,2018-02-21 00:00:00
391,150,2019-10-27 00:00:00
391,154,2021-08-20 00:00:00
391,157,2019-10-22 00:00:00
391,165,2022-05-11 00:00:00
391,199,2018-11-09 00:00:00
391,223,2022-02-12 00:00:00
391,232,2022-03-26 00:00:00
391,233,2022-11-05 00:00:00
391,242,2020-12-05 00:00:00
391,260,2019-11-05 00:00:00
391,265,2022-01-06 00:00:00
391,293,2021-02-11 00:00:00
391,296,2019-11-03 00:00:00
391,300,2018-08-23 00:00:00
391,306,2021-02-14 00:00:00
391,308,2020-01-22 00:00:00
391,318,2019-11-29 00:00:00
391,329,2020-02-24 00:00:00
391,348,2022-01-29 00:00:00
391,349,2020-02-08 00:00:00
391,350,2023-03-09 00:00:00
391,353,2019-01-09 00:00:00
391,356,2020-07-28 00:00:00
391,357,2022-04-21 00:00:00
391,368,2020-11-03 00:00:00
391,377,2019-01-15 00:00:00
391,380,2019-09-29 00:00:00
391,417,2021-08-04 00:00:00
391,442,2022-03-08 00:00:00
391,454,2019-02-04 00:00:00
391,457,2020-09-26 00:00:00
391,480,2021-10-18 00:00:00
391,492,2023-04-24 00:00:00
391,497,2018-07-25 00:00:00
391,500,2019-06-25 00:00:00
391,516,2022-12-06 00:00:00
391,527,2018-01-12 00:00:00
391,541,2022-11-18 00:00:00
391,543,2018-11-15 00:00:00
391,555,2018-07-02 00:00:00
391,587,2019-11-04 00:00:00
391,589,2022-09-09 00:00:00
391,592,2019-01-14 00:00:00
391,593,2018-09-02 00:00:00
391,595,2019-10-26 00:00:00
391,608,2021-08-10 00:00:00
391,627,2023-11-05 00:00:00
391,648,2020-03-25 00:00:00
391,695,2021-04-02 00:00:00
391,750,2022-09-11 00:00:00
391,778,2019-12-09 00:00:00
391,780,2021-03-26 00:00:00
391,800,2019-10-08 00:00:00
391,858,2023-11-29 00:00:00
391,866,2018-12-07 00:00:00
391,896,2021-11-14 00:00:00
391,902,2021-02-27 00:00:00
391,903,2023-12-10 00:00:00
391,904,2023-03-29 00:00:00
391,908,2023-09-13 00:00:00
391,910,2022-11-22 00:00:00
391,912,2022-06-05 00:00:00
391,920,2021-12-14 00:00:00
391,923,2022-11-03 00:00:00
391,924,2018-07-17 00:00:00
391,930,2019-06-26 00:00:00
391,953,2022-05-01 00:00:00
391,991,2023-03-24 00:00:00
391,1028,2018-05-02 00:00:00
391,1029,2020-08-14 00:00:00
391,1035,2020-12-18 00:00:00
391,1036,2022-06-30 00:00:00
391,1041,2020-08-31 00:00:00
391,1057,2018-08-10 00:00:00
391,1059,2023-12-26 00:00:00
391,1060,2018-09-23 00:00:00
391,1080,2018-10-28 00:00:00
391,1088,2018-03-04 00:00:00
391,1089,2023-10-06 00:00:00
391,1090,2020-03-04 00:00:00
391,1092,2020-05-02 00:00:00
391,1094,2019-11-23 00:00:00
391,1097,2022-07-15 00:00:00
391,1104,2024-01-13 00:00:00
391,1129,2018-09-21 00:00:00
391,1131,2023-02-27 00:00:00
391,1132,2019-08-06 00:00:00
391,1136,2023-05-27 00:00:00
391,1148,2021-08-09 00:00:00
391,1150,2021-03-06 00:00:00
391,1172,2018-01-17 00:00:00
391,1173,2021-05-02 00:00:00
391,1175,2023-02-28 00:00:00
391,1178,2023-06-28 00:00:00
391,1179,2019-12-11 00:00:00
391,1183,2022-10-24 00:00:00
391,1184,2019-07-15 00:00:00
391,1185,2020-05-06 00:00:00
391,1193,2020-07-23 00:00:00
391,1196,2022-04-03 00:00:00
391,1197,2020-03-09 00:00:00
391,1199,2019-02-21 00:00:00
391,1200,2021-10-01 00:00:00
391,1201,2021-02-01 00:00:00
391,1204,2023-09-04 00:00:00
391,1206,2020-09-29 00:00:00
391,1208,2019-09-19 00:00:00
391,1210,2022-10-16 00:00:00
391,1213,2018-05-30 00:00:00
391,1214,2020-11-03 00:00:00
391,1216,2018-11-22 00:00:00
391,1219,2023-08-30 00:00:00
391,1220,2019-04-30 00:00:00
391,1221,2022-03-12 00:00:00
391,1222,2019-10-19 00:00:00
391,1225,2020-03-10 00:00:00
391,1228,2021-01-21 00:00:00
391,1230,2022-10-05 00:00:00
391,1233,2018-09-04 00:00:00
391,1240,2021-09-14 00:00:00
391,1244,2024-01-13 00:00:00
391,1245,2020-08-10 00:00:00
391,1246,2019-12-12 00:00:00
391,1247,2019-03-21 00:00:00
391,1249,2023-08-15 00:00:00
391,1256,2021-06-23 00:00:00
391,1258,2019-12-27 00:00:00
391,1259,2021-11-01 00:00:00
391,1265,2024-02-15 00:00:00
391,1266,2020-01-31 00:00:00
391,1270,2022-12-25 00:00:00
391,1277,2023-10-01 00:00:00
391,1279,2021-10-26 00:00:00
391,1281,2019-04-29 00:00:00
391,1282,2021-05-21 00:00:00
391,1285,2023-03-08 00:00:00
391,1291,2020-09-02 00:00:00
391,1296,2022-06-25 00:00:00
391,1307,2020-02-23 00:00:00
391,1333,2018-07-07 00:00:00
391,1348,2020-07-11 00:00:00
391,1357,2019-02-23 00:00:00
391,1358,2019-08-08 00:00:00
391,1370,2021-03-25 00:00:00
391,1376,2023-12-08 00:00:00
391,1391,2022-05-15 00:00:00
391,1393,2018-06-17 00:00:00
391,1396,2022-05-18 00:00:00
391,1408,2018-11-07 00:00:00
391,1429,2020-12-18 00:00:00
391,1466,2022-03-26 00:00:00
391,1527,2020-04-19 00:00:00
391,1573,2022-08-23 00:00:00
391,1580,2020-05-24 00:00:00
391,1594,2022-06-12 00:00:00
391,1610,2019-01-17 00:00:00
391,1617,2020-04-17 00:00:00
391,1619,2023-12-03 00:00:00
391,1639,2020-12-02 00:00:00
391,1645,2022-10-25 00:00:00
391,1653,2023-07-22 00:00:00
391,1676,2023-09-01 00:00:00
391,1682,2023-12-01 00:00:00
391,1704,2019-05-12 00:00:00
391,1711,2021-03-05 00:00:00
391,1719,2023-04-15 00:00:00
391,1722,2023-02-18 00:00:00
391,1729,2022-02-14 00:00:00
391,1732,2021-06-28 00:00:00
391,1734,2019-11-20 00:00:00
391,1748,2023-05-27 00:00:00
391,1805,2021-05-26 00:00:00
391,1834,2018-02-07 00:00:00
391,1845,2022-10-17 00:00:00
391,1860,2021-02-23 00:00:00
391,1892,2018-01-14 00:00:00
391,1900,2018-05-25 00:00:00
391,1912,2023-06-02 00:00:00
391,1916,2022-07-25 00:00:00
391,1921,2018-09-04 00:00:00
391,1923,2024-01-16 00:00:00
391,1947,2020-08-05 00:00:00
391,1952,2019-07-21 00:00:00
391,1960,2023-02-05 00:00:00
391,1961,2021-05-08 00:00:00
391,1968,2021-10-11 00:00:00
391,2003,2022-08-18 00:00:00
391,2011,2020-10-25 00:00:00
391,2012,2021-12-08 00:00:00
391,2019,2018-05-19 00:00:00
391,2021,2019-04-26 00:00:00
391,2023,2021-07-23 00:00:00
391,2028,2019-08-08 00:00:00
391,2076,2019-03-04 00:00:00
391,2078,2020-09-24 00:00:00
391,2080,2022-10-15 00:00:00
391,2094,2021-10-30 00:00:00
391,2108,2022-05-01 00:00:00
391,2115,2019-01-11 00:00:00
391,2145,2023-04-30 00:00:00
391,2171,2020-09-30 00:00:00
391,2194,2019-02-26 00:00:00
391,2232,2022-03-20 00:00:00
391,2248,2018-08-15 00:00:00
391,2275,2023-04-27 00:00:00
391,2278,2023-03-27 00:00:00
391,2288,2018-05-24 00:00:00
391,2291,2021-05-27 00:00:00
391,2318,2018-08-04 00:00:00
391,2324,2021-08-06 00:00:00
391,2333,2021-02-23 00:00:00
391,2336,2022-11-13 00:00:00
391,2357,2018-05-05 00:00:00
391,2360,2022-11-19 00:00:00
391,2369,2021-01-08 00:00:00
391,2391,2023-03-05 00:00:00
391,2395,2020-04-28 00:00:00
391,2396,2020-10-18 00:00:00
391,2490,2024-03-13 00:00:00
391,2502,2023-03-20 00:00:00
391,2542,2021-09-20 00:00:00
391,2560,2019-11-22 00:00:00
391,2568,2021-04-01 00:00:00
391,2571,2022-07-31 00:00:00
391,2574,2023-09-21 00:00:00
391,2580,2018-06-05 00:00:00
391,2598,2023-02-18 00:00:00
391,2599,2020-05-26 00:00:00
391,2600,2019-09-17 00:00:00
391,2605,2023-03-07 00:00:00
391,2628,2018-01-31 00:00:00
391,2640,2020-07-22 00:00:00
391,2641,2022-04-04 00:00:00
391,2671,2023-11-05 00:00:00
391,2683,2020-07-22 00:00:00
391,2686,2021-10-07 00:00:00
391,2692,2021-11-22 00:00:00
391,2696,2019-11-28 00:00:00
391,2701,2018-08-17 00:00:00
391,2702,2019-09-26 00:00:00
391,2706,2020-06-30 00:00:00
391,2708,2021-08-02 00:00:00
391,2712,2022-04-16 00:00:00
391,2716,2019-06-14 00:00:00
391,2731,2019-03-14 00:00:00
391,2734,2020-12-17 00:00:00
391,2746,2021-01-21 00:00:00
391,2762,2023-12-01 00:00:00
391,2791,2019-12-23 00:00:00
391,2797,2019-10-02 00:00:00
391,2858,2023-04-13 00:00:00
391,2908,2023-08-30 00:00:00
391,2912,2019-07-22 00:00:00
391,2916,2023-03-20 00:00:00
391,2918,2021-03-08 00:00:00
391,2947,2023-01-10 00:00:00
391,2948,2021-09-04 00:00:00
391,2949,2020-12-25 00:00:00
391,2959,2022-09-16 00:00:00
391,2966,2022-04-28 00:00:00
391,2987,2018-05-05 00:00:00
391,2997,2020-09-29 00:00:00
391,3000,2023-07-07 00:00:00
391,3005,2021-05-27 00:00:00
391,3006,2023-10-24 00:00:00
391,3030,2018-05-12 00:00:00
391,3033,2018-10-25 00:00:00
391,3055,2019-11-29 00:00:00
391,3067,2021-01-02 00:00:00
391,3081,2023-05-07 00:00:00
391,3082,2022-03-24 00:00:00
391,3083,2020-08-10 00:00:00
391,3089,2020-05-12 00:00:00
391,3107,2021-07-09 00:00:00
391,3159,2020-09-23 00:00:00
391,3160,2019-02-17 00:00:00
391,3175,2022-04-09 00:00:00
391,3176,2023-04-15 00:00:00
391,3178,2020-09-17 00:00:00
391,3256,2020-02-08 00:00:00
391,3260,2018-09-02 00:00:00
391,3266,2020-06-29 00:00:00
391,3267,2019-05-12 00:00:00
391,3271,2023-02-14 00:00:00
391,3285,2018-06-25 00:00:00
391,3347,2018-06-19 00:00:00
391,3355,2021-02-17 00:00:00
391,3386,2022-01-24 00:00:00
391,3408,2022-06-02 00:00:00
391,3418,2022-12-17 00:00:00
391,3470,2020-07-30 00:00:00
391,3481,2022-02-25 00:00:00
391,3484,2019-09-14 00:00:00
391,3503,2023-04-03 00:00:00
391,3535,2022-05-28 00:00:00
391,3578,2022-12-13 00:00:00
391,3623,2022-12-01 00:00:00
391,3638,2022-01-05 00:00:00
391,3683,2023-09-18 00:00:00
391,3698,2020-10-25 00:00:00
391,3702,2021-06-20 00:00:00
391,3704,2020-09-19 00:00:00
391,3717,2023-02-20 00:00:00
391,3751,2022-08-02 00:00:00
391,3783,2022-07-22 00:00:00
391,3793,2022-05-24 00:00:00
391,3863,2020-06-16 00:00:00
391,3897,2020-09-22 00:00:00
391,3909,2023-03-13 00:00:00
391,3910,2022-01-29 00:00:00
391,3949,2018-11-20 00:00:00
391,3967,2021-12-23 00:00:00
391,3994,2019-02-18 00:00:00
391,3996,2022-09-23 00:00:00
391,4011,2020-04-21 00:00:00
391,4014,2020-10-01 00:00:00
391,4027,2022-01-12 00:00:00
391,4034,2023-10-17 00:00:00
391,4128,2022-02-07 00:00:00
391,4144,2018-02-05 00:00:00
391,4178,2020-08-12 00:00:00
391,4226,2018-12-19 00:00:00
391,4235,2019-10-28 00:00:00
391,4237,2022-08-21 00:00:00
391,4273,2020-01-09 00:00:00
391,4278,2022-05-01 00:00:00
391,4298,2021-09-16 00:00:00
391,4306,2023-07-15 00:00:00
391,4308,2021-12-15 00:00:00
391,4334,2018-11-19 00:00:00
391,4361,2020-05-24 00:00:00
391,4499,2024-02-23 00:00:00
391,4562,2022-12-05 00:00:00
391,4848,2020-02-22 00:00:00
391,4881,2020-08-22 00:00:00
391,4886,2019-08-24 00:00:00
391,4901,2022-05-11 00:00:00
391,4903,2021-06-20 00:00:00
391,4914,2020-07-25 00:00:00
391,4936,2023-10-20 00:00:00
391,4965,2020-12-30 00:00:00
391,4967,2020-09-10 00:00:00
391,4973,2023-04-02 00:00:00
391,4975,2019-05-10 00:00:00
391,4978,2021-06-13 00:00:00
391,4979,2019-09-08 00:00:00
391,4993,2020-08-15 00:00:00
391,4995,2018-11-07 00:00:00
391,5013,2022-09-12 00:00:00
391,5026,2024-02-05 00:00:00
391,5055,2023-03-25 00:00:00
391,5075,2018-10-15 00:00:00
391,5135,2022-03-01 00:00:00
391,5152,2023-06-17 00:00:00
391,5202,2021-03-07 00:00:00
391,5222,2023-05-23 00:00:00
391,5254,2018-06-15 00:00:00
391,5283,2020-02-17 00:00:00
391,5292,2024-02-10 00:00:00
391,5299,2023-10-15 00:00:00
391,5319,2023-03-09 00:00:00
391,5325,2022-05-20 00:00:00
391,5339,2023-05-15 00:00:00
391,5349,2021-05-04 00:00:00
391,5417,2023-08-20 00:00:00
391,5418,2018-02-19 00:00:00
391,5454,2019-08-03 00:00:00
391,5470,2024-02-10 00:00:00
391,5475,2020-02-20 00:00:00
391,5477,2022-01-14 00:00:00
391,5537,2021-07-03 00:00:00
391,5541,2023-10-28 00:00:00
391,5575,2021-08-08 00:00:00
392,534,2019-01-01 00:00:00
392,707,2021-10-14 00:00:00
392,1125,2018-01-29 00:00:00
392,1127,2021-05-11 00:00:00
392,1193,2023-03-05 00:00:00
392,1197,2023-02-05 00:00:00
392,1198,2021-03-14 00:00:00
392,1221,2023-02-20 00:00:00
392,2291,2023-06-04 00:00:00
392,2423,2023-11-19 00:00:00
392,2628,2019-06-02 00:00:00
392,2683,2018-11-25 00:00:00
392,2694,2022-07-12 00:00:00
392,2706,2018-12-04 00:00:00
392,2707,2021-04-09 00:00:00
392,2770,2019-06-19 00:00:00
392,2827,2021-09-14 00:00:00
392,2858,2023-10-22 00:00:00
392,2997,2023-06-23 00:00:00
392,3004,2024-02-05 00:00:00
392,3285,2020-06-25 00:00:00
392,3298,2021-04-24 00:00:00
392,3534,2021-06-12 00:00:00
392,3824,2023-06-28 00:00:00
392,4085,2023-11-08 00:00:00
393,110,2022-09-01 00:00:00
393,293,2018-01-27 00:00:00
393,457,2018-01-07 00:00:00
393,541,2018-01-06 00:00:00
393,589,2018-01-23 00:00:00
393,750,2018-01-06 00:00:00
393,778,2021-06-12 00:00:00
393,1089,2018-09-23 00:00:00
393,1198,2018-01-15 00:00:00
393,1199,2022-03-30 00:00:00
393,1206,2024-03-14 00:00:00
393,1214,2019-06-01 00:00:00
393,1240,2022-09-18 00:00:00
393,1291,2021-08-14 00:00:00
393,1610,2022-01-07 00:00:00
393,1625,2020-08-19 00:00:00
393,1653,2023-01-15 00:00:00
393,1682,2022-06-20 00:00:00
393,1732,2020-01-25 00:00:00
393,2329,2022-01-10 00:00:00
393,2571,2019-10-25 00:00:00
393,2959,2023-08-05 00:00:00
393,2997,2020-07-22 00:00:00
393,3354,2023-09-03 00:00:00
393,3578,2019-03-10 00:00:00
393,3623,2021-11-01 00:00:00
393,3793,2020-02-08 00:00:00
393,3826,2021-08-13 00:00:00
393,3996,2019-12-04 00:00:00
393,4011,2020-06-28 00:00:00
393,4022,2020-04-27 00:00:00
393,4027,2020-09-23 00:00:00
393,4148,2024-02-01 00:00:00
393,4226,2021-03-15 00:00:00
393,4344,2018-06-23 00:00:00
393,4446,2022-03-19 00:00:00
393,4720,2020-05-30 00:00:00
393,4848,2021-03-26 00:00:00
393,4878,2023-08-06 00:00:00
393,4963,2021-12-23 00:00:00
393,4993,2018-03-07 00:00:00
393,4995,2022-01-11 00:00:00
393,5349,2020-03-09 00:00:00
393,5388,2018-05-09 00:00:00
393,5418,2022-10-01 00:00:00
393,5445,2018-08-12 00:00:00
393,5630,2020-09-21 00:00:00
393,5669,2020-01-19 00:00:00
393,5679,2023-11-24 00:00:00
393,5902,2023-09-22 00:00:00
393,5952,2018-05-08 00:00:00
393,6281,2020-10-16 00:00:00
393,6333,2022-12-23 00:00:00
393,6365,2023-06-20 00:00:00
393,6534,2019-12-20 00:00:00
393,6539,2021-07-30 00:00:00
393,6874,2022-10-06 00:00:00
393,7153,2020-08-29 00:00:00
393,7373,2018-11-08 00:00:00
393,7438,2020-03-29 00:00:00
393,8529,2020-08-01 00:00:00
393,8636,2024-02-12 00:00:00
393,8644,2020-01-05 00:00:00
393,8665,2023-03-31 00:00:00
393,8798,2023-06-16 00:00:00
393,8950,2018-11-17 00:00:00
393,8984,2019-02-19 00:00:00
393,27611,2022-06-21 00:00:00
393,31696,2021-10-04 00:00:00
393,32587,2021-08-23 00:00:00
393,33679,2020-12-08 00:00:00
393,33794,2023-05-16 00:00:00
393,34405,2018-03-08 00:00:00
393,36517,2022-03-11 00:00:00
393,37857,2018-01-22 00:00:00
393,44191,2020-10-04 00:00:00
393,44199,2020-04-15 00:00:00
393,45499,2021-07-23 00:00:00
393,45722,2019-11-23 00:00:00
393,48394,2021-05-07 00:00:00
393,49272,2021-09-04 00:00:00
393,51255,2022-11-12 00:00:00
393,52722,2022-07-20 00:00:00
393,53125,2018-11-18 00:00:00
393,53996,2020-10-16 00:00:00
393,54259,2020-09-13 00:00:00
393,54286,2018-06-29 00:00:00
393,57669,2020-09-19 00:00:00
393,58559,2023-09-19 00:00:00
393,59315,2023-06-28 00:00:00
393,59369,2021-03-16 00:00:00
393,59615,2019-11-22 00:00:00
393,60684,2019-11-16 00:00:00
393,66934,2018-12-02 00:00:00
393,68237,2018-08-26 00:00:00
393,68358,2020-10-22 00:00:00
393,68848,2021-04-06 00:00:00
393,70286,2023-03-18 00:00:00
393,72998,2021-03-17 00:00:00
393,73017,2021-09-13 00:00:00
393,74458,2018-08-05 00:00:00
393,76251,2019-04-15 00:00:00
393,77561,2021-09-04 00:00:00
393,79132,2023-10-30 00:00:00
393,85414,2020-12-06 00:00:00
393,86190,2023-03-03 00:00:00
393,87232,2021-01-22 00:00:00
393,88129,2020-08-25 00:00:00
393,89745,2019-09-13 00:00:00
393,91529,2019-08-08 00:00:00
393,91658,2021-07-20 00:00:00
393,96079,2022-04-07 00:00:00
393,98809,2018-07-04 00:00:00
393,102125,2022-06-10 00:00:00
393,102445,2019-12-01 00:00:00
393,106489,2020-08-20 00:00:00
393,106642,2018-08-10 00:00:00
393,110102,2019-02-21 00:00:00
393,111362,2024-03-12 00:00:00
393,112852,2019-11-06 00:00:00
393,122892,2018-12-28 00:00:00
393,130518,2023-02-28 00:00:00
393,130842,2024-02-22 00:00:00
394,34,2022-10-04 00:00:00
394,50,2021-07-09 00:00:00
394,110,2023-05-08 00:00:00
394,150,2024-02-13 00:00:00
394,153,2021-12-13 00:00:00
394,185,2019-04-12 00:00:00
394,208,2020-09-13 00:00:00
394,225,2018-05-03 00:00:00
394,316,2023-09-10 00:00:00
394,339,2023-07-25 00:00:00
394,344,2023-06-28 00:00:00
394,356,2019-11-10 00:00:00
394,367,2022-07-17 00:00:00
394,380,2020-03-12 00:00:00
394,410,2020-04-26 00:00:00
394,454,2018-04-24 00:00:00
394,457,2024-01-11 00:00:00
394,480,2022-01-01 00:00:00
394,553,2021-03-10 00:00:00
394,588,2018-12-27 00:00:00
394,590,2018-01-05 00:00:00
394,592,2024-03-13 00:00:00
394,595,2019-03-15 00:00:00
395,2,2023-07-15 00:00:00
395,10,2022-10-14 00:00:00
395,34,2020-09-11 00:00:00
395,48,2019-12-21 00:00:00
395,60,2021-04-11 00:00:00
395,95,2021-05-22 00:00:00
395,110,2023-08-20 00:00:00
395,126,2023-03-03 00:00:00
395,158,2018-08-07 00:00:00
395,160,2023-03-07 00:00:00
395,165,2022-11-17 00:00:00
395,168,2020-12-29 00:00:00
395,172,2020-10-25 00:00:00
395,173,2020-12-01 00:00:00
395,181,2020-10-21 00:00:00
395,208,2019-11-29 00:00:00
395,231,2019-01-07 00:00:00
395,256,2022-05-10 00:00:00
395,296,2020-08-30 00:00:00
395,316,2022-10-24 00:00:00
395,317,2021-02-05 00:00:00
395,329,2023-05-24 00:00:00
395,339,2020-07-31 00:00:00
395,355,2022-10-09 00:00:00
395,356,2022-12-14 00:00:00
395,364,2020-03-11 00:00:00
395,367,2018-01-15 00:00:00
395,368,2022-10-27 00:00:00
395,374,2022-08-25 00:00:00
395,377,2019-07-18 00:00:00
395,380,2019-07-28 00:00:00
395,410,2020-06-02 00:00:00
395,420,2021-09-19 00:00:00
395,421,2021-12-28 00:00:00
395,440,2018-05-29 00:00:00
395,455,2019-05-27 00:00:00
395,466,2020-01-31 00:00:00
395,480,2018-02-10 00:00:00
395,484,2018-09-21 00:00:00
395,485,2018-11-16 00:00:00
395,500,2022-10-07 00:00:00
395,502,2021-09-28 00:00:00
395,519,2018-08-28 00:00:00
395,520,2022-10-10 00:00:00
395,527,2022-11-10 00:00:00
395,552,2018-10-25 00:00:00
395,586,2022-05-25 00:00:00
395,588,2018-03-11 00:00:00
395,589,2022-08-21 00:00:00
395,590,2019-05-07 00:00:00
395,592,2020-08-06 00:00:00
395,595,2022-12-01 00:00:00
395,596,2021-04-30 00:00:00
395,597,2019-11-15 00:00:00
395,616,2018-08-20 00:00:00
395,648,2023-08-31 00:00:00
395,1022,2018-03-30 00:00:00
395,1024,2021-04-22 00:00:00
395,1025,2018-06-06 00:00:00
395,1027,2018-09-13 00:00:00
395,1032,2021-11-25 00:00:00
396,1,2022-08-30 00:00:00
396,44,2023-04-15 00:00:00
396,45,2020-03-28 00:00:00
396,50,2023-05-06 00:00:00
396,204,2019-06-30 00:00:00
396,277,2022-08-27 00:00:00
396,293,2020-06-24 00:00:00
396,318,2018-03-14 00:00:00
396,745,2018-11-04 00:00:00
396,783,2018-02-13 00:00:00
396,903,2020-06-25 00:00:00
396,1092,2022-02-15 00:00:00
396,1148,2023-07-12 00:00:00
396,1276,2020-12-19 00:00:00
396,1320,2022-11-22 00:00:00
396,1597,2020-08-27 00:00:00
396,1625,2022-12-25 00:00:00
396,1674,2018-07-02 00:00:00
396,1747,2022-04-21 00:00:00
396,1777,2019-04-18 00:00:00
396,2081,2024-01-26 00:00:00
396,2329,2023-02-14 00:00:00
396,3052,2022-07-23 00:00:00
396,3114,2020-06-30 00:00:00
396,3977,2018-04-22 00:00:00
396,4886,2020-07-18 00:00:00
396,5445,2019-01-11 00:00:00
396,6377,2023-12-26 00:00:00
397,123,2020-04-15 00:00:00
397,232,2020-08-12 00:00:00
397,492,2023-06-25 00:00:00
397,750,2019-01-06 00:00:00
397,1077,2020-03-06 00:00:00
397,1104,2022-06-05 00:00:00
397,1230,2021-12-06 00:00:00
397,1244,2018-08-11 00:00:00
397,1701,2020-12-05 00:00:00
397,1953,2018-11-15 00:00:00
397,2359,2019-07-23 00:00:00
397,2371,2022-04-17 00:00:00
397,3388,2018-04-29 00:00:00
397,4017,2019-01-30 00:00:00
397,4037,2020-07-09 00:00:00
397,5291,2022-08-06 00:00:00
397,5650,2021-04-20 00:00:00
397,6016,2023-05-02 00:00:00
397,6993,2019-12-24 00:00:00
397,8042,2018-03-24 00:00:00
397,8228,2022-09-25 00:00:00
397,8645,2023-02-21 00:00:00
397,44555,2022-03-16 00:00:00
398,32,2020-04-24 00:00:00
398,261,2019-08-16 00:00:00
398,902,2018-03-04 00:00:00
398,910,2022-08-30 00:00:00
398,914,2021-12-12 00:00:00
398,1028,2018-04-15 00:00:00
398,1042,2022-09-18 00:00:00
398,1136,2019-06-22 00:00:00
